latitude,longitude,nrides
42.4073737374,-71.1009090909,8.61053828797
42.4073737374,-71.0987878788,8.76678706182
42.4073737374,-71.0966666667,8.55387912846
42.4073737374,-71.0945454545,7.93549238376
42.4073737374,-71.0924242424,6.91721804277
42.4073737374,-71.0903030303,5.5407642318
42.4073737374,-71.0881818182,3.87727492772
42.4073737374,-71.0860606061,2.01962996417
42.4073737374,-71.0839393939,0.070315873918
42.4073737374,-71.0818181818,-1.84509216086
42.4073737374,-71.0796969697,-3.60331341592
42.4073737374,-71.0775757576,-5.21374334329
42.4073737374,-71.0754545455,-6.66749010885
42.4073737374,-71.0733333333,-7.91580849867
42.4073737374,-71.0712121212,-8.8781323948
42.4073737374,-71.0690909091,-9.477081495
42.4073737374,-71.066969697,-9.67403108398
42.4073737374,-71.0648484848,-9.41738335687
42.4073737374,-71.0627272727,-8.72245807136
42.4073737374,-71.0606060606,-7.86148067847
42.4073737374,-71.0584848485,-6.99241500231
42.4073737374,-71.0563636364,-6.26965421287
42.4073737374,-71.0542424242,-5.81096610181
42.4073737374,-71.0521212121,-5.6930912539
42.4073737374,-71.05,-5.93976920251
42.4073737374,-71.0478787879,-6.52086849789
42.4073737374,-71.0457575758,-7.3632975288
42.4073737374,-71.0436363636,-8.37054847597
42.4073737374,-71.0415151515,-9.44504465438
42.4073737374,-71.0393939394,-10.5068296786
42.4073737374,-71.0372727273,-11.503709531
42.4073737374,-71.0351515152,-12.41108307
42.4073737374,-71.033030303,-13.2231818978
42.4073737374,-71.0309090909,-13.9400438374
42.4073737374,-71.0287878788,-14.5554578906
42.4073737374,-71.0266666667,-15.0502381209
42.4073737374,-71.0245454545,-15.3930456613
42.4073737374,-71.0224242424,-15.548430453
42.4073737374,-71.0203030303,-15.4895811307
42.4073737374,-71.0181818182,-15.2119207032
42.4073737374,-71.0160606061,-14.7433329517
42.4073737374,-71.0139393939,-14.147448176
42.4073737374,-71.0118181818,-13.5179697117
42.4073737374,-71.0096969697,-12.9642419679
42.4073737374,-71.0075757576,-12.5906497458
42.4073737374,-71.0054545455,-12.4744154302
42.4073737374,-71.0033333333,-12.6477413965
42.4073737374,-71.0012121212,-13.0911096562
42.4073737374,-70.9990909091,-13.7433915625
42.4073737374,-70.996969697,-14.5273433386
42.4073737374,-70.9948484848,-15.3763530884
42.4073737374,-70.9927272727,-16.2429290526
42.4073737374,-70.9906060606,-17.0854070397
42.4073737374,-70.9884848485,-17.8539799372
42.4073737374,-70.9863636364,-18.497587667
42.4073737374,-70.9842424242,-18.9858394584
42.4073737374,-70.9821212121,-19.3218155841
42.4073737374,-70.98,-19.5344034168
42.4087878788,-71.19,-18.2061963887
42.4087878788,-71.1878787879,-17.6991117439
42.4087878788,-71.1857575758,-17.1305852412
42.4087878788,-71.1836363636,-16.5215610558
42.4087878788,-71.1815151515,-15.8924912444
42.4087878788,-71.1793939394,-15.2560015358
42.4087878788,-71.1772727273,-14.6102453566
42.4087878788,-71.1751515152,-13.9354826619
42.4087878788,-71.173030303,-13.1957613034
42.4087878788,-71.1709090909,-12.3460224396
42.4087878788,-71.1687878788,-11.3430178871
42.4087878788,-71.1666666667,-10.1569010971
42.4087878788,-71.1645454545,-8.77993792744
42.4087878788,-71.1624242424,-7.22974228737
42.4087878788,-71.1603030303,-5.54642042375
42.4087878788,-71.1581818182,-3.78515490897
42.4087878788,-71.1560606061,-2.00712155162
42.4087878788,-71.1539393939,-0.271632871481
42.4087878788,-71.1518181818,1.36885427676
42.4087878788,-71.1496969697,2.86705792049
42.4087878788,-71.1475757576,4.10492127098
42.4087878788,-71.1454545455,5.04964792129
42.4087878788,-71.1433333333,5.66477094577
42.4087878788,-71.1412121212,5.93593675893
42.4087878788,-71.1390909091,5.87952282388
42.4087878788,-71.136969697,5.54900623426
42.4087878788,-71.1348484848,5.03640062365
42.4087878788,-71.1327272727,4.46702773944
42.4087878788,-71.1306060606,3.98730985778
42.4087878788,-71.1284848485,3.26229580742
42.4087878788,-71.1263636364,2.51143717816
42.4087878788,-71.1242424242,2.15005844289
42.4087878788,-71.1221212121,2.28634696333
42.4087878788,-71.12,2.9686099673
42.4087878788,-71.1178787879,4.17545350201
42.4087878788,-71.1157575758,5.81530112868
42.4087878788,-71.1136363636,7.43583410371
42.4087878788,-71.1115151515,7.82392874084
42.4087878788,-71.1093939394,7.8138387433
42.4087878788,-71.1072727273,8.01908484133
42.4087878788,-71.1051515152,8.30654052856
42.4087878788,-71.103030303,8.53490966683
42.4087878788,-71.1009090909,8.57637866393
42.4087878788,-71.0987878788,8.33365461799
42.4087878788,-71.0966666667,7.74947485092
42.4087878788,-71.0945454545,6.80810010395
42.4087878788,-71.0924242424,5.53063236383
42.4087878788,-71.0903030303,3.96730261861
42.4087878788,-71.0881818182,2.18954630269
42.4087878788,-71.0860606061,0.282515501392
42.4087878788,-71.0839393939,-1.66408223494
42.4087878788,-71.0818181818,-3.56833144453
42.4087878788,-71.0796969697,-5.30135968694
42.4087878788,-71.0775757576,-6.80387223625
42.4087878788,-71.0754545455,-8.10848897629
42.4087878788,-71.0733333333,-9.16998582213
42.4087878788,-71.0712121212,-9.92142960453
42.4087878788,-71.0690909091,-10.3018444227
42.4087878788,-71.066969697,-10.2847278477
42.4087878788,-71.0648484848,-9.89127235081
42.4087878788,-71.0627272727,-9.03197416708
42.4087878788,-71.0606060606,-8.02207546471
42.4087878788,-71.0584848485,-7.03920115333
42.4087878788,-71.0563636364,-6.23705805202
42.4087878788,-71.0542424242,-5.74262323018
42.4087878788,-71.0521212121,-5.63901406259
42.4087878788,-71.05,-5.95139679176
42.4087878788,-71.0478787879,-6.64497676973
42.4087878788,-71.0457575758,-7.63598081409
42.4087878788,-71.0436363636,-8.81242183174
42.4087878788,-71.0415151515,-10.0584735528
42.4087878788,-71.0393939394,-11.2755093015
42.4087878788,-71.0372727273,-12.3944511863
42.4087878788,-71.0351515152,-13.3773197492
42.4087878788,-71.033030303,-14.209498617
42.4087878788,-71.0309090909,-14.8869577582
42.4087878788,-71.0287878788,-15.4037251719
42.4087878788,-71.0266666667,-15.7441807067
42.4087878788,-71.0245454545,-15.8827752277
42.4087878788,-71.0224242424,-15.7913106
42.4087878788,-71.0203030303,-15.4516251083
42.4087878788,-71.0181818182,-14.8698593306
42.4087878788,-71.0160606061,-14.0876974624
42.4087878788,-71.0139393939,-13.1862887319
42.4087878788,-71.0118181818,-12.2800660098
42.4087878788,-71.0096969697,-11.5002311847
42.4087878788,-71.0075757576,-10.9706679749
42.4087878788,-71.0054545455,-10.7816552866
42.4087878788,-71.0033333333,-10.9685911129
42.4087878788,-71.0012121212,-11.5039658875
42.4087878788,-70.9990909091,-12.3093245654
42.4087878788,-70.996969697,-13.2855901601
42.4087878788,-70.9948484848,-14.3453326451
42.4087878788,-70.9927272727,-15.4242310513
42.4087878788,-70.9906060606,-16.4671883146
42.4087878788,-70.9884848485,-17.4128773555
42.4087878788,-70.9863636364,-18.2013672279
42.4087878788,-70.9842424242,-18.7984916632
42.4087878788,-70.9821212121,-19.2096839621
42.4087878788,-70.98,-19.4704881234
42.4102020202,-71.19,-18.0282445716
42.4102020202,-71.1878787879,-17.4753870125
42.4102020202,-71.1857575758,-16.8640077146
42.4102020202,-71.1836363636,-16.2204173706
42.4102020202,-71.1815151515,-15.5700365189
42.4102020202,-71.1793939394,-14.9288636989
42.4102020202,-71.1772727273,-14.2959435571
42.4102020202,-71.1751515152,-13.649747016
42.4102020202,-71.173030303,-12.9505233857
42.4102020202,-71.1709090909,-12.1488121611
42.4102020202,-71.1687878788,-11.1980443513
42.4102020202,-71.1666666667,-10.0674462493
42.4102020202,-71.1645454545,-8.75109387597
42.4102020202,-71.1624242424,-7.27023540883
42.4102020202,-71.1603030303,-5.66845118611
42.4102020202,-71.1581818182,-4.00182240666
42.4102020202,-71.1560606061,-2.32788042786
42.4102020202,-71.1539393939,-0.697013602349
42.4102020202,-71.1518181818,0.843740853696
42.4102020202,-71.1496969697,2.22919093396
42.4102020202,-71.1475757576,3.41666265562
42.4102020202,-71.1454545455,4.37041185766
42.4102020202,-71.1433333333,5.06272210443
42.4102020202,-71.1412121212,5.48038099159
42.4102020202,-71.1390909091,5.63277489843
42.4102020202,-71.136969697,5.55859999063
42.4102020202,-71.1348484848,5.32832548283
42.4102020202,-71.1327272727,5.04067030233
42.4102020202,-71.1306060606,4.68437621238
42.4102020202,-71.1284848485,3.97595220182
42.4102020202,-71.1263636364,3.44867545546
42.4102020202,-71.1242424242,3.22913518809
42.4102020202,-71.1221212121,3.41095746343
42.4102020202,-71.12,4.03955321084
42.4102020202,-71.1178787879,5.10192609845
42.4102020202,-71.1157575758,6.52312605955
42.4102020202,-71.1136363636,8.17070539666
42.4102020202,-71.1115151515,9.19952537056
42.4102020202,-71.1093939394,9.0385907624
42.4102020202,-71.1072727273,9.00067362761
42.4102020202,-71.1051515152,8.97396866023
42.4102020202,-71.103030303,8.8412293516
42.4102020202,-71.1009090909,8.50020681461
42.4102020202,-71.0987878788,7.87937752532
42.4102020202,-71.0966666667,6.94570420822
42.4102020202,-71.0945454545,5.704004157
42.4102020202,-71.0924242424,4.19016324909
42.4102020202,-71.0903030303,2.46180323032
42.4102020202,-71.0881818182,0.589600930391
42.4102020202,-71.0860606061,-1.34953433288
42.4102020202,-71.0839393939,-3.27858396481
42.4102020202,-71.0818181818,-5.12713865081
42.4102020202,-71.0796969697,-6.83633252853
42.4102020202,-71.0775757576,-8.28513600266
42.4102020202,-71.0754545455,-9.43161245516
42.4102020202,-71.0733333333,-10.3063670697
42.4102020202,-71.0712121212,-10.8569004123
42.4102020202,-71.0690909091,-11.0389915339
42.4102020202,-71.066969697,-10.8386220142
42.4102020202,-71.0648484848,-10.2858795534
42.4102020202,-71.0627272727,-9.35433579193
42.4102020202,-71.0606060606,-8.25288179057
42.4102020202,-71.0584848485,-7.20758101734
42.4102020202,-71.0563636364,-6.37137161213
42.4102020202,-71.0542424242,-5.87452600153
42.4102020202,-71.0521212121,-5.80172758809
42.4102020202,-71.05,-6.17691992803
42.4102020202,-71.0478787879,-6.96073427968
42.4102020202,-71.0457575758,-8.06151030012
42.4102020202,-71.0436363636,-9.35668870689
42.4102020202,-71.0415151515,-10.7182608984
42.4102020202,-71.0393939394,-12.0351077349
42.4102020202,-71.0372727273,-13.2266418166
42.4102020202,-71.0351515152,-14.2454412406
42.4102020202,-71.033030303,-15.07022856
42.4102020202,-71.0309090909,-15.6933337545
42.4102020202,-71.0287878788,-16.1079255555
42.4102020202,-71.0266666667,-16.299732476
42.4102020202,-71.0245454545,-16.2461651741
42.4102020202,-71.0224242424,-15.9233550737
42.4102020202,-71.0203030303,-15.3192230119
42.4102020202,-71.0181818182,-14.4487183027
42.4102020202,-71.0160606061,-13.3661968348
42.4102020202,-71.0139393939,-12.1699283187
42.4102020202,-71.0118181818,-10.9952340526
42.4102020202,-71.0096969697,-9.99566054581
42.4102020202,-71.0075757576,-9.31518160307
42.4102020202,-71.0054545455,-9.05764770814
42.4102020202,-71.0033333333,-9.26197480772
42.4102020202,-71.0012121212,-9.89275725252
42.4102020202,-70.9990909091,-10.8541587501
42.4102020202,-70.996969697,-12.0252447673
42.4102020202,-70.9948484848,-13.297943804
42.4102020202,-70.9927272727,-14.5914582388
42.4102020202,-70.9906060606,-15.8375258916
42.4102020202,-70.9884848485,-16.9632255812
42.4102020202,-70.9863636364,-17.8993696051
42.4102020202,-70.9842424242,-18.6076097598
42.4102020202,-70.9821212121,-19.0955602964
42.4102020202,-70.98,-19.4055045379
42.4116161616,-71.19,-17.8440119208
42.4116161616,-71.1878787879,-17.242152123
42.4116161616,-71.1857575758,-16.5836465401
42.4116161616,-71.1836363636,-15.9002442684
42.4116161616,-71.1815151515,-15.2225158842
42.4116161616,-71.1793939394,-14.5701005731
42.4116161616,-71.1772727273,-13.9432319114
42.4116161616,-71.1751515152,-13.318850505
42.4116161616,-71.173030303,-12.6535787116
42.4116161616,-71.1709090909,-11.8936446834
42.4116161616,-71.1687878788,-10.9892443122
42.4116161616,-71.1666666667,-9.90889258798
42.4116161616,-71.1645454545,-8.6489709734
42.4116161616,-71.1624242424,-7.23523853152
42.4116161616,-71.1603030303,-5.71600624356
42.4116161616,-71.1581818182,-4.1497607358
42.4116161616,-71.1560606061,-2.58413317199
42.4116161616,-71.1539393939,-1.07127975485
42.4116161616,-71.1518181818,0.334773275126
42.4116161616,-71.1496969697,1.60610913007
42.4116161616,-71.1475757576,2.72064084769
42.4116161616,-71.1454545455,3.65811706831
42.4116161616,-71.1433333333,4.40027566777
42.4116161616,-71.1412121212,4.93568255885
42.4116161616,-71.1390909091,5.26739059097
42.4116161616,-71.136969697,5.42019785175
42.4116161616,-71.1348484848,5.44438990917
42.4116161616,-71.1327272727,5.4141107581
42.4116161616,-71.1306060606,5.03658844893
42.4116161616,-71.1284848485,4.60309211139
42.4116161616,-71.1263636364,4.29974660621
42.4116161616,-71.1242424242,4.23121826795
42.4116161616,-71.1221212121,4.4776238135
42.4116161616,-71.12,5.08110034511
42.4116161616,-71.1178787879,6.0351187706
42.4116161616,-71.1157575758,7.27816977554
42.4116161616,-71.1136363636,8.69417623845
42.4116161616,-71.1115151515,10.122101415
42.4116161616,-71.1093939394,10.098342402
42.4116161616,-71.1072727273,9.84703128953
42.4116161616,-71.1051515152,9.53260142002
42.4116161616,-71.103030303,9.06222541893
42.4116161616,-71.1009090909,8.36052252614
42.4116161616,-71.0987878788,7.38321346528
42.4116161616,-71.0966666667,6.12247117065
42.4116161616,-71.0945454545,4.60381921505
42.4116161616,-71.0924242424,2.8772979738
42.4116161616,-71.0903030303,1.00692909385
42.4116161616,-71.0881818182,-0.938095816589
42.4116161616,-71.0860606061,-2.88907096249
42.4116161616,-71.0839393939,-4.78101724536
42.4116161616,-71.0818181818,-6.55490572691
42.4116161616,-71.0796969697,-8.15859445958
42.4116161616,-71.0775757576,-9.5445597394
42.4116161616,-71.0754545455,-10.6015531817
42.4116161616,-71.0733333333,-11.2942326466
42.4116161616,-71.0712121212,-11.6589085696
42.4116161616,-71.0690909091,-11.6668750492
42.4116161616,-71.066969697,-11.316478773
42.4116161616,-71.0648484848,-10.6454351163
42.4116161616,-71.0627272727,-9.67733217107
42.4116161616,-71.0606060606,-8.54480459574
42.4116161616,-71.0584848485,-7.49445855862
42.4116161616,-71.0563636364,-6.67641211604
42.4116161616,-71.0542424242,-6.21730993965
42.4116161616,-71.0521212121,-6.19754760417
42.4116161616,-71.05,-6.63638526961
42.4116161616,-71.0478787879,-7.48957868988
42.4116161616,-71.0457575758,-8.66047273437
42.4116161616,-71.0436363636,-10.0213661624
42.4116161616,-71.0415151515,-11.4389213982
42.4116161616,-71.0393939394,-12.7965533802
42.4116161616,-71.0372727273,-14.0082783754
42.4116161616,-71.0351515152,-15.0217003238
42.4116161616,-71.033030303,-15.8113897458
42.4116161616,-71.0309090909,-16.3666480214
42.4116161616,-71.0287878788,-16.6788361894
42.4116161616,-71.0266666667,-16.7330162312
42.4116161616,-71.0245454545,-16.5070039086
42.4116161616,-71.0224242424,-15.978619941
42.4116161616,-71.0203030303,-15.1394437729
42.4116161616,-71.0181818182,-14.0111444254
42.4116161616,-71.0160606061,-12.6589582012
42.4116161616,-71.0139393939,-11.1966672631
42.4116161616,-71.0118181818,-9.77896373211
42.4116161616,-71.0096969697,-8.58031780533
42.4116161616,-71.0075757576,-7.7635955801
42.4116161616,-71.0054545455,-7.44544678693
42.4116161616,-71.0033333333,-7.66814917846
42.4116161616,-71.0012121212,-8.38895404371
42.4116161616,-70.9990909091,-9.49585792651
42.4116161616,-70.996969697,-10.8477640409
42.4116161616,-70.9948484848,-12.317861676
42.4116161616,-70.9927272727,-13.810662641
42.4116161616,-70.9906060606,-15.2461077988
42.4116161616,-70.9884848485,-16.5404545744
42.4116161616,-70.9863636364,-17.6154538276
42.4116161616,-70.9842424242,-18.4283685749
42.4116161616,-70.9821212121,-18.988595069
42.4116161616,-70.98,-19.3447136117
42.413030303,-71.19,-17.6789682461
42.413030303,-71.1878787879,-17.0325062678
42.413030303,-71.1857575758,-16.3306121706
42.413030303,-71.1836363636,-15.6098489163
42.413030303,-71.1815151515,-14.9053632121
42.413030303,-71.1793939394,-14.2400382609
42.413030303,-71.1772727273,-13.6151699221
42.413030303,-71.1751515152,-13.0063412025
42.413030303,-71.173030303,-12.3669792826
42.413030303,-71.1709090909,-11.6396044621
42.413030303,-71.1687878788,-10.7718624104
42.413030303,-71.1666666667,-9.732275616
42.413030303,-71.1645454545,-8.52030305192
42.413030303,-71.1624242424,-7.16711304744
42.413030303,-71.1603030303,-5.72523705612
42.413030303,-71.1581818182,-4.23708633898
42.413030303,-71.1560606061,-2.78772241639
42.413030303,-71.1539393939,-1.42156964197
42.413030303,-71.1518181818,-0.163431505456
42.413030303,-71.1496969697,0.976851226983
42.413030303,-71.1475757576,1.99589249971
42.413030303,-71.1454545455,2.88928797307
42.413030303,-71.1433333333,3.6489261708
42.413030303,-71.1412121212,4.26613860045
42.413030303,-71.1390909091,4.73893188597
42.413030303,-71.136969697,5.07989003892
42.413030303,-71.1348484848,5.32134511928
42.413030303,-71.1327272727,5.38391463519
42.413030303,-71.1306060606,5.21180188004
42.413030303,-71.1284848485,5.03845986612
42.413030303,-71.1263636364,4.95429682119
42.413030303,-71.1242424242,5.04450281454
42.413030303,-71.1221212121,5.37667764294
42.413030303,-71.12,5.9886983919
42.413030303,-71.1178787879,6.8774988915
42.413030303,-71.1157575758,7.99051800798
42.413030303,-71.1136363636,9.22303701545
42.413030303,-71.1115151515,10.4251466565
42.413030303,-71.1093939394,10.9695929411
42.413030303,-71.1072727273,10.536311724
42.413030303,-71.1051515152,9.96171654052
42.413030303,-71.103030303,9.17801798444
42.413030303,-71.1009090909,8.13829614784
42.413030303,-71.0987878788,6.82718401702
42.413030303,-71.0966666667,5.26308551735
42.413030303,-71.0945454545,3.49228724579
42.413030303,-71.0924242424,1.578218073
42.413030303,-71.0903030303,-0.409783057417
42.413030303,-71.0881818182,-2.40473775529
42.413030303,-71.0860606061,-4.34602695349
42.413030303,-71.0839393939,-6.17993957598
42.413030303,-71.0818181818,-7.85852873878
42.413030303,-71.0796969697,-9.33789385532
42.413030303,-71.0775757576,-10.5760301475
42.413030303,-71.0754545455,-11.5309919245
42.413030303,-71.0733333333,-12.11249114
42.413030303,-71.0712121212,-12.3023708718
42.413030303,-71.0690909091,-12.1549341601
42.413030303,-71.066969697,-11.681320708
